Birdlife_Name,Jetz_Name
Hypotaenidia immaculata,Hypotaenidia_immaculata
Hypotaenidia pacifica,Hypotaenidia_pacifica
Hypotaenidia tertia,Hypotaenidia_tertia
Hypotaenidia wakensis,Hypotaenidia_wakensis
Hypothymis puella,Hypothymis_azurea
Hypothymis azurea,Hypothymis_azurea
Hypothymis coelestis,Hypothymis_coelestis
Hypothymis helenae,Hypothymis_helenae
Hypsipetes borbonicus,Hypsipetes_borbonicus
Hypsipetes crassirostris,Hypsipetes_crassirostris
Hypsipetes ganeesa,Hypsipetes_ganeesa
Hypsipetes leucocephalus,Hypsipetes_leucocephalus
Hypsipetes madagascariensis,Hypsipetes_madagascariensis
Hypsipetes olivaceus,Hypsipetes_olivaceus
Hypsipetes moheliensis,Hypsipetes_parvirostris
Hypsipetes parvirostris,Hypsipetes_parvirostris
Ibidorhyncha struthersii,Ibidorhyncha_struthersii
Ibycter americanus,Ibycter_americanus
Larus audouinii,Ichthyaetus_audouinii
Larus hemprichii,Ichthyaetus_hemprichii
Larus ichthyaetus,Ichthyaetus_ichthyaetus
Larus leucophthalmus,Ichthyaetus_leucophthalmus
Larus melanocephalus,Ichthyaetus_melanocephalus
Larus relictus,Ichthyaetus_relictus
Icthyophaga humilis,Ichthyophaga_humilis
Icthyophaga ichthyaetus,Ichthyophaga_ichthyaetus
Icteria virens,Icteria_virens
Icterus abeillei,Icterus_abeillei
Icterus auratus,Icterus_auratus
Icterus auricapillus,Icterus_auricapillus
Icterus bonana,Icterus_bonana
Icterus bullockii,Icterus_bullockii
Icterus chrysocephalus,Icterus_cayanensis
Icterus cayanensis,Icterus_cayanensis
Icterus chrysater,Icterus_chrysater
Icterus croconotus,Icterus_croconotus
Icterus cucullatus,Icterus_cucullatus
Icterus dominicensis,Icterus_dominicensis
Icterus fuertesi,Icterus_fuertesi
Icterus galbula,Icterus_galbula
Icterus graceannae,Icterus_graceannae
Icterus graduacauda,Icterus_graduacauda
Icterus gularis,Icterus_gularis
Icterus icterus,Icterus_icterus
Icterus jamacaii,Icterus_jamaicaii
Icterus laudabilis,Icterus_laudabilis
Icterus leucopteryx,Icterus_leucopteryx
Icterus maculialatus,Icterus_maculialatus
Icterus melanopsis,Icterus_melanopsis
Icterus mesomelas,Icterus_mesomelas
Icterus nigrogularis,Icterus_nigrogularis
Icterus northropi,Icterus_northropi
Icterus oberi,Icterus_oberi
Icterus parisorum,Icterus_parisorum
Icterus pectoralis,Icterus_pectoralis
Icterus portoricensis,Icterus_portoricensis
Icterus prosthemelas,Icterus_prosthemelas
Icterus pustulatus,Icterus_pustulatus
Icterus pyrrhopterus,Icterus_pyrrhopterus
Icterus spurius,Icterus_spurius
Icterus wagleri,Icterus_wagleri
Ictinaetus malaiensis,Ictinaetus_malayensis
Ictinia mississippiensis,Ictinia_mississippiensis
Ictinia plumbea,Ictinia_plumbea
Idiopsar brachyurus,Idiopsar_brachyurus
Ifrita kowaldi,Ifrita_kowaldi
Ilicura militaris,Ilicura_militaris
Illadopsis albipectus,Illadopsis_albipectus
Illadopsis cleaveri,Illadopsis_cleaveri
Illadopsis fulvescens,Illadopsis_fulvescens
Illadopsis puveli,Illadopsis_puveli
Illadopsis pyrrhoptera,Illadopsis_pyrrhoptera
Illadopsis rufescens,Illadopsis_rufescens
Illadopsis rufipennis,Illadopsis_rufipennis
Illadopsis distans,Illadopsis_rufipennis
Incana incana,Incana_incana
Incaspiza laeta,Incaspiza_laeta
Incaspiza ortizi,Incaspiza_ortizi
Incaspiza personata,Incaspiza_personata
Incaspiza pulchra,Incaspiza_pulchra
Incaspiza watkinsi,Incaspiza_watkinsi
Indicator archipelagicus,Indicator_archipelagicus
Indicator minor,Indicator_conirostris
Indicator exilis,Indicator_exilis
Indicator indicator,Indicator_indicator
Indicator maculatus,Indicator_maculatus
Indicator meliphilus,Indicator_meliphilus
Indicator minor,Indicator_minor
Indicator pumilio,Indicator_pumilio
Indicator variegatus,Indicator_variegatus
Indicator willcocksi,Indicator_willcocksi
Indicator xanthonotus,Indicator_xanthonotus
Inezia caudata,Inezia_caudata
Inezia inornata,Inezia_inornata
Inezia subflava,Inezia_subflava
Inezia tenuirostris,Inezia_tenuirostris
Iodopleura fusca,Iodopleura_fusca
Iodopleura isabellae,Iodopleura_isabellae
Iodopleura pipra,Iodopleura_pipra
Iole charlottae,Iole_olivacea
Iole palawanensis,Iole_palawanensis
Iole propinqua,Iole_propinqua
Iole viridescens,Iole_virescens
Irania gutturalis,Irania_gutturalis
Irediparra gallinacea,Irediparra_gallinacea
Irena cyanogastra,Irena_cyanogastra
Irena tweeddalii,Irena_puella
Irena puella,Irena_puella
Iridophanes pulcherrimus,Iridophanes_pulcherrimus
Iridosornis analis,Iridosornis_analis
Iridosornis jelskii,Iridosornis_jelskii
Iridosornis porphyrocephalus,Iridosornis_porphyrocephalus
Iridosornis reinhardti,Iridosornis_reinhardti
Iridosornis rufivertex,Iridosornis_rufivertex
Ispidina lecontei,Ispidina_lecontei
Corythornis madagascariensis,Ispidina_madagascariensis
Ispidina picta,Ispidina_picta
Ithaginis cruentus,Ithaginis_cruentus
Ixobrychus cinnamomeus,Ixobrychus_cinnamomeus
Ixobrychus dubius,Ixobrychus_dubius
Ixobrychus eurhythmus,Ixobrychus_eurhythmus
Ixobrychus exilis,Ixobrychus_exilis
Ixobrychus involucris,Ixobrychus_involucris
Ixobrychus minutus,Ixobrychus_minutus
Ixobrychus novaezelandiae,Ixobrychus_novaezelandiae
Ixobrychus sinensis,Ixobrychus_sinensis
Ixobrychus sturmii,Ixobrychus_sturmii
Ixonotus guttatus,Ixonotus_guttatus
Ixoreus naevius,Ixoreus_naevius
Hypsipetes everetti,Ixos_everetti
Hypsipetes haynaldi,Ixos_everetti
Hypsipetes catarmanensis,Ixos_everetti
Ixos malaccensis,Ixos_malaccensis
Ixos mcclellandii,Ixos_mcclellandii
Ixos nicobariensis,Ixos_nicobariensis
Hypsipetes philippinus,Ixos_philippinus
Hypsipetes rufigularis,Ixos_rufigularis
Hypsipetes siquijorensis,Ixos_siquijorensis
Hemixos connectens,Ixos_virescens
Ixos sumatranus,Ixos_virescens
Ixos virescens,Ixos_virescens
Jabiru mycteria,Jabiru_mycteria
Rimator danjoui,Jabouilleia_danjoui
Rimator naungmungensis,Jabouilleia_naungmungensis
Jacamaralcyon tridactyla,Jacamaralcyon_tridactyla
Jacamerops aureus,Jacamerops_aureus
Jacana jacana,Jacana_jacana
Jacana spinosa,Jacana_spinosa
Jubula lettii,Jubula_lettii
Junco hyemalis,Junco_hyemalis
Junco insularis,Junco_insularis
Junco phaeonotus,Junco_phaeonotus
Junco bairdi,Junco_phaeonotus
Junco vulcani,Junco_vulcani
Jynx ruficollis,Jynx_ruficollis
Jynx torquilla,Jynx_torquilla
Kakamega poliothorax,Kakamega_poliothorax
Kaupifalco monogrammicus,Kaupifalco_monogrammicus
Kenopia striata,Kenopia_striata
Ketupa flavipes,Ketupa_flavipes
Ketupa ketupu,Ketupa_ketupu
Ketupa zeylonensis,Ketupa_zeylonensis
Klais guimeti,Klais_guimeti
Knipolegus aterrimus,Knipolegus_aterrimus
Knipolegus heterogyna,Knipolegus_aterrimus
Knipolegus cyanirostris,Knipolegus_cyanirostris
Knipolegus franciscanus,Knipolegus_franciscanus
Knipolegus hudsoni,Knipolegus_hudsoni
Knipolegus lophotes,Knipolegus_lophotes
Knipolegus nigerrimus,Knipolegus_nigerrimus
Knipolegus orenocensis,Knipolegus_orenocensis
Knipolegus sclateri,Knipolegus_orenocensis
Knipolegus poecilocercus,Knipolegus_poecilocercus
Knipolegus poecilurus,Knipolegus_poecilurus
Knipolegus signatus,Knipolegus_signatus
Knipolegus cabanisi,Knipolegus_signatus
Knipolegus striaticeps,Knipolegus_striaticeps
Carpodacus roborowskii,Kozlowia_roborowskii
Kupeornis chapini,Kupeornis_chapini
Kupeornis gilberti,Kupeornis_gilberti
Kupeornis rufocinctus,Kupeornis_rufocinctus
Lacedo melanops,Lacedo_melanops
Lacedo pulchella,Lacedo_pulchella
Lafresnaya lafresnayi,Lafresnaya_lafresnayi
Lagonosticta rubricata,Lagonosticta_landanae
Lagonosticta nigricollis,Lagonosticta_larvata
Lagonosticta larvata,Lagonosticta_larvata
Lagonosticta nitidula,Lagonosticta_nitidula
Lagonosticta rara,Lagonosticta_rara
Lagonosticta rhodopareia,Lagonosticta_rhodopareia
Lagonosticta rubricata,Lagonosticta_rubricata
Lagonosticta rufopicta,Lagonosticta_rufopicta
Lagonosticta sanguinodorsalis,Lagonosticta_sanguinodorsalis
Lagonosticta senegala,Lagonosticta_senegala
Lagonosticta umbrinodorsalis,Lagonosticta_umbrinodorsalis
Lagonosticta vinacea,Lagonosticta_vinacea
Lagonosticta virata,Lagonosticta_virata
Lagopus lagopus,Lagopus_lagopus
Lagopus leucura,Lagopus_leucura
Lagopus muta,Lagopus_muta
Lalage atrovirens,Lalage_atrovirens
Lalage leucoptera,Lalage_atrovirens
Lalage aurea,Lalage_aurea
Lalage conjuncta,Lalage_conjuncta
Lalage leucomela,Lalage_leucomela
Lalage leucopyga,Lalage_leucopyga
Lalage leucopygialis,Lalage_leucopygialis
Lalage maculosa,Lalage_maculosa
Lalage melanoleuca,Lalage_melanoleuca
Lalage minor,Lalage_melanoleuca
Lalage moesta,Lalage_moesta
Lalage nigra,Lalage_nigra
Lalage sharpei,Lalage_sharpei
Lalage sueurii,Lalage_sueurii
Lalage tricolor,Lalage_tricolor
Lampornis amethystinus,Lampornis_amethystinus
Lampornis calolaemus,Lampornis_calolaemus
Lampornis castaneoventris,Lampornis_castaneoventris
Lampornis cinereicauda,Lampornis_cinereicauda
Lampornis clemenciae,Lampornis_clemenciae
Lampornis hemileucus,Lampornis_hemileucus
Lampornis sybillae,Lampornis_sybillae
Lampornis viridipallens,Lampornis_viridipallens
Lamprolaima rhami,Lamprolaima_rhami
Lamprolia victoriae,Lamprolia_victoriae
Lamprolia klinesmithi,Lamprolia_victoriae
Lampropsar tanagrinus,Lampropsar_tanagrinus
Lamprospiza melanoleuca,Lamprospiza_melanoleuca
Lamprotornis acuticaudus,Lamprotornis_acuticaudus
Lamprotornis albicapillus,Lamprotornis_albicapillus
Lamprotornis australis,Lamprotornis_australis
Lamprotornis bicolor,Lamprotornis_bicolor
Lamprotornis caudatus,Lamprotornis_caudatus
Lamprotornis chalcurus,Lamprotornis_chalcurus
Lamprotornis chalybaeus,Lamprotornis_chalybaeus
Lamprotornis chloropterus,Lamprotornis_chloropterus
Lamprotornis chloropterus,Lamprotornis_elisabeth
Lamprotornis fischeri,Lamprotornis_fischeri
Lamprotornis hildebrandti,Lamprotornis_hildebrandti
Lamprotornis iris,Lamprotornis_iris
Lamprotornis benguelensis,Lamprotornis_mevesii
Lamprotornis violacior,Lamprotornis_mevesii
Lamprotornis mevesii,Lamprotornis_mevesii
Lamprotornis nitens,Lamprotornis_nitens
Lamprotornis ornatus,Lamprotornis_ornatus
Lamprotornis pulcher,Lamprotornis_pulcher
Lamprotornis purpureus,Lamprotornis_purpureus
Lamprotornis purpuroptera,Lamprotornis_purpuroptera
Lamprotornis regius,Lamprotornis_regius
Lamprotornis shelleyi,Lamprotornis_shelleyi
Lamprotornis splendidus,Lamprotornis_splendidus
Lamprotornis superbus,Lamprotornis_superbus
Lamprotornis unicolor,Lamprotornis_unicolor
Laniarius aethiopicus,Laniarius_aethiopicus
Laniarius amboimensis,Laniarius_amboimensis
Laniarius atrococcineus,Laniarius_atrococcineus
Laniarius atroflavus,Laniarius_atroflavus
Laniarius barbarus,Laniarius_barbarus
Laniarius bicolor,Laniarius_bicolor
Laniarius brauni,Laniarius_brauni
Laniarius nigerrimus,Laniarius_erlangeri
Laniarius erythrogaster,Laniarius_erythrogaster
Laniarius ferrugineus,Laniarius_ferrugineus
Laniarius fuelleborni,Laniarius_fuelleborni
Laniarius funebris,Laniarius_funebris
Laniarius leucorhynchus,Laniarius_leucorhynchus
Laniarius luehderi,Laniarius_luehderi
Laniarius mufumbiri,Laniarius_mufumbiri
Laniarius holomelas,Laniarius_poensis
Laniarius poensis,Laniarius_poensis
Laniarius ruficeps,Laniarius_ruficeps
Laniarius sublacteus,Laniarius_sublacteus
Laniarius turatii,Laniarius_turatii
Laniisoma buckleyi,Laniisoma_buckleyi
Laniisoma elegans,Laniisoma_elegans
Lanio aurantius,Lanio_aurantius
Lanio fulvus,Lanio_fulvus
Lanio leucothorax,Lanio_leucothorax
Lanio versicolor,Lanio_versicolor
Laniocera hypopyrra,Laniocera_hypopyrra
Laniocera rufescens,Laniocera_rufescens
Lanioturdus torquatus,Lanioturdus_torquatus
Lanius bucephalus,Lanius_bucephalus
Lanius cabanisi,Lanius_cabanisi
Lanius collaris,Lanius_collaris
Lanius collurio,Lanius_collurio
Lanius collurioides,Lanius_collurioides
Lanius cristatus,Lanius_cristatus
Lanius dorsalis,Lanius_dorsalis
Lanius borealis,Lanius_excubitor
Lanius excubitor,Lanius_excubitor
Lanius excubitoroides,Lanius_excubitoroides
Lanius gubernator,Lanius_gubernator
Lanius isabellinus,Lanius_isabellinus
Lanius ludovicianus,Lanius_ludovicianus
Lanius mackinnoni,Lanius_mackinnoni
Lanius collaris,Lanius_marwitzi
Lanius meridionalis,Lanius_meridionalis
Lanius minor,Lanius_minor
Lanius newtoni,Lanius_newtoni
Lanius nubicus,Lanius_nubicus
Lanius excubitor,Lanius_pallidirostris
Lanius phoenicuroides,Lanius_phoenicuroides
Lanius schach,Lanius_schach
Lanius senator,Lanius_senator
Lanius somalicus,Lanius_somalicus
Lanius souzae,Lanius_souzae
Lanius giganteus,Lanius_sphenocercus
Lanius sphenocercus,Lanius_sphenocercus
Lanius tephronotus,Lanius_tephronotus
Lanius tigrinus,Lanius_tigrinus
Lanius validirostris,Lanius_validirostris
Lanius vittatus,Lanius_vittatus
Larosterna inca,Larosterna_inca
Larus argentatus,Larus_argentatus
Larus armenicus,Larus_armenicus
Larus atlanticus,Larus_atlanticus
Larus belcheri,Larus_belcheri
Larus cachinnans,Larus_cachinnans
Larus californicus,Larus_californicus
Larus canus,Larus_canus
Larus crassirostris,Larus_crassirostris
Larus delawarensis,Larus_delawarensis
Larus dominicanus,Larus_dominicanus
Larus fuscus,Larus_fuscus
Larus glaucescens,Larus_glaucescens
Larus glaucoides,Larus_glaucoides
Larus heermanni,Larus_heermanni
Larus hyperboreus,Larus_hyperboreus
Larus livens,Larus_livens
Larus marinus,Larus_marinus
Larus michahellis,Larus_michahellis
Larus occidentalis,Larus_occidentalis
Larus pacificus,Larus_pacificus
Larus schistisagus,Larus_schistisagus
Larus smithsonianus,Larus_smithsonianus
Larus thayeri,Larus_thayeri
Larus smithsonianus,Larus_vegae
Laterallus albigularis,Laterallus_albigularis
Laterallus exilis,Laterallus_exilis
Porzana fasciata,Laterallus_fasciatus
Laterallus jamaicensis,Laterallus_jamaicensis
Laterallus leucopyrrhus,Laterallus_leucopyrrhus
Laterallus levraudi,Laterallus_levraudi
Laterallus melanophaius,Laterallus_melanophaius
Laterallus ruber,Laterallus_ruber
Laterallus spilonota,Laterallus_spilonotus
Laterallus tuerosi,Laterallus_tuerosi
Rufirallus viridis,Laterallus_viridis
Laterallus xenopterus,Laterallus_xenopterus
Lathamus discolor,Lathamus_discolor
Lathrotriccus euleri,Lathrotriccus_euleri
Lathrotriccus griseipectus,Lathrotriccus_griseipectus
Legatus leucophaius,Legatus_leucophaius
Leiothrix argentauris,Leiothrix_argentauris
Leiothrix laurinae,Leiothrix_argentauris
Leiothrix lutea,Leiothrix_lutea
Leipoa ocellata,Leipoa_ocellata
Lepidopygia nana,Lemuresthes_nana
Leonardina woodi,Leonardina_woodi
Lepidocolaptes neglectus,Lepidocolaptes_affinis
Lepidocolaptes affinis,Lepidocolaptes_affinis
Lepidocolaptes fuscicapillus,Lepidocolaptes_albolineatus
Lepidocolaptes duidae,Lepidocolaptes_albolineatus
Lepidocolaptes albolineatus,Lepidocolaptes_albolineatus
Lepidocolaptes fatimalimae,Lepidocolaptes_albolineatus
Lepidocolaptes angustirostris,Lepidocolaptes_angustirostris
Lepidocolaptes falcinellus,Lepidocolaptes_falcinellus
Lepidocolaptes lacrymiger,Lepidocolaptes_lacrymiger
Lepidocolaptes leucogaster,Lepidocolaptes_leucogaster
Lepidocolaptes souleyetii,Lepidocolaptes_souleyetii
Lepidocolaptes squamatus,Lepidocolaptes_squamatus
Lepidopyga coeruleogularis,Lepidopyga_coeruleogularis
Lepidopyga goudoti,Lepidopyga_goudoti
Lepidopyga lilliae,Lepidopyga_lilliae
Lepidothrix coeruleocapilla,Lepidothrix_coeruleocapilla
Lepidothrix coronata,Lepidothrix_coronata
Lepidothrix iris,Lepidothrix_iris
Lepidothrix isidorei,Lepidothrix_isidorei
Lepidothrix nattereri,Lepidothrix_nattereri
Lepidothrix serena,Lepidothrix_serena
Lepidothrix suavissima,Lepidothrix_suavissima
Lepidothrix vilasboasi,Lepidothrix_vilasboasi
Leptasthenura aegithaloides,Leptasthenura_aegithaloides
Leptasthenura berlepschi,Leptasthenura_aegithaloides
Leptasthenura pallida,Leptasthenura_aegithaloides
Leptasthenura andicola,Leptasthenura_andicola
Leptasthenura fuliginiceps,Leptasthenura_fuliginiceps
Leptasthenura pileata,Leptasthenura_pileata
Leptasthenura platensis,Leptasthenura_platensis
Leptasthenura setaria,Leptasthenura_setaria
Leptasthenura striata,Leptasthenura_striata
Leptasthenura striolata,Leptasthenura_striolata
Leptasthenura xenothorax,Leptasthenura_xenothorax
Sylviorthorhynchus yanacensis,Leptasthenura_yanacensis
Leptocoma brasiliana,Leptocoma_brasiliana
Leptocoma calcostetha,Leptocoma_calcostetha
Leptocoma minima,Leptocoma_minima
Leptocoma aspasia,Leptocoma_sericea
Leptocoma sperata,Leptocoma_sperata
Leptocoma juliae,Leptocoma_sperata
Leptocoma zeylonica,Leptocoma_zeylonica
Leptodon cayanensis,Leptodon_cayanensis
Leptodon forbesi,Leptodon_forbesi
Leptopoecile elegans,Leptopoecile_elegans
Leptopoecile sophiae,Leptopoecile_sophiae
Leptopogon amaurocephalus,Leptopogon_amaurocephalus
Leptopogon rufipectus,Leptopogon_rufipectus
Leptopogon albidiventer,Leptopogon_superciliaris
Leptopogon superciliaris,Leptopogon_superciliaris
Leptopogon taczanowskii,Leptopogon_taczanowskii
Leptopterus chabert,Leptopterus_chabert
Leptoptilos crumenifer,Leptoptilos_crumeniferus
Leptoptilos dubius,Leptoptilos_dubius
Leptoptilos javanicus,Leptoptilos_javanicus
Leptosittaca branickii,Leptosittaca_branickii
Leptosomus discolor,Leptosomus_discolor
Leptotila battyi,Leptotila_battyi
Leptotila cassinii,Leptotila_cassini
Leptotila conoveri,Leptotila_conoveri
Leptotila jamaicensis,Leptotila_jamaicensis
Leptotila megalura,Leptotila_megalura
Leptotila ochraceiventris,Leptotila_ochraceiventris
Leptotila pallida,Leptotila_pallida
Leptotila plumbeiceps,Leptotila_plumbeiceps
Leptotila rufaxilla,Leptotila_rufaxilla
Leptotila verreauxi,Leptotila_verreauxi
Leptotila wellsi,Leptotila_wellsi
Lerwa lerwa,Lerwa_lerwa
Lesbia nuna,Lesbia_nuna
Lesbia victoriae,Lesbia_victoriae
Lessonia oreas,Lessonia_oreas
Lessonia rufa,Lessonia_rufa
Leucippus baeri,Leucippus_baeri
Leucippus chlorocercus,Leucippus_chlorocercus
Leucippus fallax,Leucippus_fallax
Leucippus taczanowskii,Leucippus_taczanowskii
Phalacrocorax atriceps,Leucocarbo_albiventer
Phalacrocorax aristotelis,Leucocarbo_aristotelis
Phalacrocorax atriceps,Leucocarbo_atriceps
Phalacrocorax bougainvilliorum,Leucocarbo_bougainvillii
Phalacrocorax atriceps,Leucocarbo_bransfieldensis
Phalacrocorax campbelli,Leucocarbo_campbelli
Phalacrocorax capensis,Leucocarbo_capensis
Phalacrocorax carunculatus,Leucocarbo_carunculatus
Phalacrocorax chalconotus,Leucocarbo_chalconotus
Phalacrocorax colensoi,Leucocarbo_colensoi
Phalacrocorax featherstoni,Leucocarbo_featherstoni
Phalacrocorax gaimardi,Leucocarbo_gaimardi
Phalacrocorax atriceps,Leucocarbo_georgianus
Phalacrocorax magellanicus,Leucocarbo_magellanicus
Phalacrocorax nigrogularis,Leucocarbo_nigrogularis
Phalacrocorax onslowi,Leucocarbo_onslowi
Phalacrocorax pelagicus,Leucocarbo_pelagicus
Phalacrocorax punctatus,Leucocarbo_punctatus
Phalacrocorax ranfurlyi,Leucocarbo_ranfurlyi
Phalacrocorax urile,Leucocarbo_urile
Phalacrocorax verrucosus,Leucocarbo_verrucosus
Leucochloris albicollis,Leucochloris_albicollis
Leucopeza semperi,Leucopeza_semperi
Larus atricilla,Leucophaeus_atricilla
Larus fuliginosus,Leucophaeus_fuliginosus
Larus modestus,Leucophaeus_modestus
Larus pipixcan,Leucophaeus_pipixcan
Larus scoresbii,Leucophaeus_scoresbii
Leucopsar rothschildi,Leucopsar_rothschildi
Pseudastur albicollis,Leucopternis_albicollis
Leucopternis kuhli,Leucopternis_kuhli
Buteogallus lacernulatus,Leucopternis_lacernulatus
Leucopternis melanops,Leucopternis_melanops
Pseudastur occidentalis,Leucopternis_occidentalis
Cryptoleucopteryx plumbea,Leucopternis_plumbeus
Pseudastur polionotus,Leucopternis_polionotus
Morphnarchus princeps,Leucopternis_princeps
Buteogallus schistaceus,Leucopternis_schistaceus
Leucopternis semiplumbeus,Leucopternis_semiplumbeus
Leucosarcia melanoleuca,Leucosarcia_melanoleuca
Leucosticte arctoa,Leucosticte_arctoa
Leucosticte atrata,Leucosticte_atrata
Leucosticte australis,Leucosticte_australis
Leucosticte brandti,Leucosticte_brandti
Leucosticte nemoricola,Leucosticte_nemoricola
Carpodacus sillemi,Leucosticte_sillemi
Leucosticte tephrocotis,Leucosticte_tephrocotis
Lewinia mirifica,Lewinia_mirifica
Lewinia muelleri,Lewinia_muelleri
Lewinia pectoralis,Lewinia_pectoralis
Caligavis chrysops,Lichenostomus_chrysops
Lichenostomus cratitius,Lichenostomus_cratitius
Gavicalis fasciogularis,Lichenostomus_fasciogularis
Ptilotula flavescens,Lichenostomus_flavescens
Nesoptilotis flavicollis,Lichenostomus_flavicollis
Stomiopera flava,Lichenostomus_flavus
Bolemoreus frenatus,Lichenostomus_frenatus
Ptilotula fusca,Lichenostomus_fuscus
Bolemoreus hindwoodi,Lichenostomus_hindwoodi
Ptilotula keartlandi,Lichenostomus_keartlandi
Nesoptilotis leucotis,Lichenostomus_leucotis
Lichenostomus melanops,Lichenostomus_melanops
Caligavis obscura,Lichenostomus_obscurus
Ptilotula ornata,Lichenostomus_ornatus
Ptilotula penicillata,Lichenostomus_penicillatus
Ptilotula plumula,Lichenostomus_plumulus
Caligavis subfrenata,Lichenostomus_subfrenatus
Stomiopera unicolor,Lichenostomus_unicolor
Gavicalis versicolor,Lichenostomus_versicolor
Gavicalis virescens,Lichenostomus_virescens
Lichmera alboauricularis,Lichmera_alboauricularis
Lichmera argentauris,Lichmera_argentauris
Lichmera deningeri,Lichmera_deningeri
Lichmera flavicans,Lichmera_flavicans
Lichmera incana,Lichmera_incana
Lichmera indistincta,Lichmera_indistincta
Lichmera indistincta,Lichmera_limbata
Lichmera lombokia,Lichmera_lombokia
Lichmera monticola,Lichmera_monticola
Lichmera notabilis,Lichmera_notabilis
Lichmera squamata,Lichmera_squamata
Calidris falcinellus,Limicola_falcinellus
Limnoctites rectirostris,Limnoctites_rectirostris
Limnodromus griseus,Limnodromus_griseus
Limnodromus scolopaceus,Limnodromus_scolopaceus
Limnodromus semipalmatus,Limnodromus_semipalmatus
Limnornis curvirostris,Limnornis_curvirostris
Limnothlypis swainsonii,Limnothlypis_swainsonii
Limosa fedoa,Limosa_fedoa
Limosa haemastica,Limosa_haemastica
Limosa lapponica,Limosa_lapponica
Limosa limosa,Limosa_limosa
Linurgus olivaceus,Linurgus_olivaceus
Liocichla bugunorum,Liocichla_bugunorum
Liocichla omeiensis,Liocichla_omeiensis
Liocichla phoenicea,Liocichla_phoenicea
Liocichla ripponi,Liocichla_ripponi
Liocichla steerii,Liocichla_steerii
Sylvia nigricapillus,Lioptilus_nigricapillus
Liosceles thoracicus,Liosceles_thoracicus
Lipaugus fuscocinereus,Lipaugus_fuscocinereus
Lipaugus lanioides,Lipaugus_lanioides
Lipaugus streptophorus,Lipaugus_streptophorus
Lipaugus unirufus,Lipaugus_unirufus
Lipaugus uropygialis,Lipaugus_uropygialis
Lipaugus vociferans,Lipaugus_vociferans
Lipaugus weberi,Lipaugus_weberi
Lissotis hartlaubii,Lissotis_hartlaubii
Lissotis melanogaster,Lissotis_melanogaster
Loboparadisea sericea,Loboparadisea_sericea
Lobotos lobatus,Lobotos_lobatus
Lobotos oriolinus,Lobotos_oriolinus
Lochmias nematura,Lochmias_nematura
Locustella certhiola,Locustella_certhiola
Locustella fasciolata,Locustella_fasciolata
Locustella amnicola,Locustella_fasciolata
Locustella fluviatilis,Locustella_fluviatilis
Locustella lanceolata,Locustella_lanceolata
Locustella luscinioides,Locustella_luscinioides
Locustella naevia,Locustella_naevia
Locustella ochotensis,Locustella_ochotensis
Locustella pleskei,Locustella_pleskei
Locustella pryeri,Locustella_pryeri
Loddigesia mirabilis,Loddigesia_mirabilis
Lonchura atricapilla,Lonchura_atricapilla
Spermestes bicolor,Lonchura_bicolor
Lonchura caniceps,Lonchura_caniceps
Lonchura castaneothorax,Lonchura_castaneothorax
Spermestes cucullata,Lonchura_cucullata
Lonchura ferruginosa,Lonchura_ferruginosa
Lonchura flaviprymna,Lonchura_flaviprymna
Lonchura forbesi,Lonchura_forbesi
Spermestes fringilloides,Lonchura_fringilloides
Lonchura fuscans,Lonchura_fuscans
Lonchura fuscata,Lonchura_fuscata
Lonchura grandis,Lonchura_grandis
Lonchura hunsteini,Lonchura_hunsteini
Lonchura kelaarti,Lonchura_kelaarti
Lonchura leucogastra,Lonchura_leucogastra
Lonchura leucogastroides,Lonchura_leucogastroides
Lonchura leucosticta,Lonchura_leucosticta
Lonchura maja,Lonchura_maja
Lonchura malacca,Lonchura_malacca
Lonchura melaena,Lonchura_melaena
Lonchura molucca,Lonchura_molucca
Lonchura montana,Lonchura_montana
Lonchura monticola,Lonchura_monticola
Lonchura nevermanni,Lonchura_nevermanni
Lonchura hunsteini,Lonchura_nigerrima
Spermestes bicolor,Lonchura_nigriceps
Lonchura oryzivora,Lonchura_oryzivora
Lonchura pallida,Lonchura_pallida
Lonchura punctulata,Lonchura_punctulata
Lonchura quinticolor,Lonchura_quinticolor
Lonchura spectabilis,Lonchura_spectabilis
Lonchura striata,Lonchura_striata
Lonchura stygia,Lonchura_stygia
Lonchura teerinki,Lonchura_teerinki
Lonchura tristissima,Lonchura_tristissima
Lonchura vana,Lonchura_vana
Lophaetus occipitalis,Lophaetus_occipitalis
Lophoceros semifasciatus,Lophoceros_semifasciatus
Cacatua leadbeateri,Lophochroa_leadbeateri
Lophodytes cucullatus,Lophodytes_cucullatus
Lophoictinia isura,Lophoictinia_isura
Lopholaimus antarcticus,Lopholaimus_antarcticus
Lophonetta specularioides,Lophonetta_specularioides
Lophophanes cristatus,Lophophanes_cristatus
Lophophanes dichrous,Lophophanes_dichrous
Lophophorus impejanus,Lophophorus_impejanus
Lophophorus lhuysii,Lophophorus_lhuysii
Lophophorus sclateri,Lophophorus_sclateri
Lophopsittacus bensoni,Lophopsittacus_bensoni
Lophopsittacus mauritianus,Lophopsittacus_mauritianus
Lophorina superba,Lophorina_superba
Lophornis adorabilis,Lophornis_adorabilis
Lophornis brachylophus,Lophornis_brachylophus
Lophornis chalybeus,Lophornis_chalybeus
Lophornis delattrei,Lophornis_delattrei
Lophornis gouldii,Lophornis_gouldii
