"Birdlife_Name","Jetz_Name"
"Macronyx aurantiigula","Macronyx_aurantiigula"
"Macronyx capensis","Macronyx_capensis"
"Macronyx croceus","Macronyx_croceus"
"Macronyx flavicollis","Macronyx_flavicollis"
"Macronyx fuelleborni","Macronyx_fuellebornii"
"Macronyx grimwoodi","Macronyx_grimwoodi"
"Macronyx sharpei","Macronyx_sharpei"
"Macropsalis forcipata","Macropsalis_forcipata"
"Macropygia amboinensis","Macropygia_amboinensis"
"Macropygia emiliana","Macropygia_emiliana"
"Macropygia macassariensis","Macropygia_magna"
"Macropygia mackinlayi","Macropygia_mackinlayi"
"Macropygia magna","Macropygia_magna"
"Macropygia nigrirostris","Macropygia_nigrirostris"
"Macropygia phasianella","Macropygia_phasianella"
"Macropygia ruficeps","Macropygia_ruficeps"
"Macropygia rufipennis","Macropygia_rufipennis"
"Macropygia tenuirostris","Macropygia_tenuirostris"
"Macropygia timorlaoensis","Macropygia_magna"
"Macropygia unchall","Macropygia_unchall"
"Macrosphenus concolor","Macrosphenus_concolor"
"Macrosphenus flavicans","Macrosphenus_flavicans"
"Macrosphenus kempi","Macrosphenus_kempi"
"Macrosphenus kretschmeri","Macrosphenus_kretschmeri"
"Macrosphenus pulitzeri","Macrosphenus_pulitzeri"
"Madanga ruficollis","Madanga_ruficollis"
"Magumma parva","Hemignathus_parvus"
"Malacocincla abbotti","Malacocincla_abbotti"
"Malacocincla perspicillata","Malacocincla_perspicillata"
"Malacocincla sepiaria","Malacocincla_sepiaria"
"Malaconotus alius","Malaconotus_alius"
"Malaconotus blanchoti","Malaconotus_blanchoti"
"Malaconotus cruentus","Malaconotus_cruentus"
"Malaconotus gladiator","Malaconotus_gladiator"
"Malaconotus lagdeni","Malaconotus_lagdeni"
"Malaconotus monteiri","Malaconotus_monteiri"
"Malacopteron affine","Malacopteron_affine"
"Malacopteron albogulare","Malacopteron_albogulare"
"Malacopteron cinereum","Malacopteron_cinereum"
"Malacopteron magnirostre","Malacopteron_magnirostre"
"Malacopteron magnum","Malacopteron_magnum"
"Malacopteron palawanense","Malacopteron_palawanense"
"Malacoptila fulvogularis","Malacoptila_fulvogularis"
"Malacoptila fusca","Malacoptila_fusca"
"Malacoptila minor","Malacoptila_striata"
"Malacoptila mystacalis","Malacoptila_mystacalis"
"Malacoptila panamensis","Malacoptila_panamensis"
"Malacoptila rufa","Malacoptila_rufa"
"Malacoptila semicincta","Malacoptila_semicincta"
"Malacoptila striata","Malacoptila_striata"
"Malacorhynchus membranaceus","Malacorhynchus_membranaceus"
"Malcorus pectoralis","Malcorus_pectoralis"
"Malia grata","Malia_grata"
"Malimbus ballmanni","Malimbus_ballmanni"
"Malimbus cassini","Malimbus_cassini"
"Malimbus coronatus","Malimbus_coronatus"
"Malimbus erythrogaster","Malimbus_erythrogaster"
"Malimbus ibadanensis","Malimbus_ibadanensis"
"Malimbus malimbicus","Malimbus_malimbicus"
"Malimbus nitens","Malimbus_nitens"
"Malimbus racheliae","Malimbus_racheliae"
"Malimbus rubricollis","Malimbus_rubricollis"
"Malimbus scutatus","Malimbus_scutatus"
"Malindangia mcgregori","Coracina_mcgregori"
"Malurus alboscapulatus","Malurus_alboscapulatus"
"Malurus amabilis","Malurus_amabilis"
"Malurus assimilis","Malurus_lamberti"
"Malurus coronatus","Malurus_coronatus"
"Malurus cyaneus","Malurus_cyaneus"
"Malurus cyanocephalus","Malurus_cyanocephalus"
"Malurus elegans","Malurus_elegans"
"Malurus lamberti","Malurus_lamberti"
"Malurus leucopterus","Malurus_leucopterus"
"Malurus melanocephalus","Malurus_melanocephalus"
"Malurus pulcherrimus","Malurus_pulcherrimus"
"Malurus splendens","Malurus_splendens"
"Manacus aurantiacus","Manacus_aurantiacus"
"Manacus candei","Manacus_candei"
"Manacus manacus","Manacus_manacus"
"Manacus vitellinus","Manacus_vitellinus"
"Mandingoa nitidula","Mandingoa_nitidula"
"Manorina flavigula","Manorina_flavigula"
"Manorina melanocephala","Manorina_melanocephala"
"Manorina melanophrys","Manorina_melanophrys"
"Manorina melanotis","Manorina_melanotis"
"Manucerthia mana","Oreomystis_mana"
"Manucodia ater","Manucodia_ater"
"Manucodia chalybatus","Manucodia_chalybatus"
"Manucodia comrii","Manucodia_comrii"
"Manucodia jobiensis","Manucodia_jobiensis"
"Mareca americana","Anas_americana"
"Mareca falcata","Anas_falcata"
"Mareca penelope","Anas_penelope"
"Mareca sibilatrix","Anas_sibilatrix"
"Mareca strepera","Anas_strepera"
"Margarobyas lawrencii","Gymnoglaux_lawrencii"
"Margaroperdix madagarensis","Margaroperdix_madagascariensis"
"Margarops fuscatus","Margarops_fuscatus"
"Margarornis bellulus","Margarornis_bellulus"
"Margarornis rubiginosus","Margarornis_rubiginosus"
"Margarornis squamiger","Margarornis_squamiger"
"Margarornis stellatus","Margarornis_stellatus"
"Marmaronetta angustirostris","Marmaronetta_angustirostris"
"Mascarenotus grucheti",NA
"Mascarenotus murivorus",NA
"Mascarenotus sauzieri",NA
"Mascarinus mascarin",NA
"Maschalethraupis surinama","Tachyphonus_surinamus"
"Masius chrysopterus","Masius_chrysopterus"
"Mayrornis lessoni","Mayrornis_lessoni"
"Mayrornis schistaceus","Mayrornis_schistaceus"
"Mayrornis versicolor","Mayrornis_versicolor"
"Mazaria propinqua","Synallaxis_propinqua"
"Mearnsia novaeguineae","Mearnsia_novaeguineae"
"Mearnsia picina","Mearnsia_picina"
"Mecocerculus calopterus","Mecocerculus_calopterus"
"Mecocerculus hellmayri","Mecocerculus_hellmayri"
"Mecocerculus leucophrys","Mecocerculus_leucophrys"
"Mecocerculus minor","Mecocerculus_minor"
"Mecocerculus poecilocercus","Mecocerculus_poecilocercus"
"Mecocerculus stictopterus","Mecocerculus_stictopterus"
"Megabyas flammulatus","Megabyas_flammulatus"
"Megaceryle alcyon","Megaceryle_alcyon"
"Megaceryle lugubris","Megaceryle_lugubris"
"Megaceryle maxima","Megaceryle_maxima"
"Megaceryle torquata","Megaceryle_torquata"
"Megacrex inepta","Megacrex_inepta"
"Megadyptes antipodes","Megadyptes_antipodes"
"Megalampitta gigantea","Melampitta_gigantea"
"Megaloprepia formosa","Ptilinopus_bernsteinii"
"Megaloprepia magnifica","Ptilinopus_magnificus"
"Megalurulus grosvenori","Megalurulus_grosvenori"
"Megalurulus llaneae","Megalurulus_llaneae"
"Megalurulus mariae","Megalurulus_mariei"
"Megalurulus rubiginosus","Megalurulus_rubiginosus"
"Megalurulus rufus","Trichocichla_rufa"
"Megalurulus turipavae","Megalurulus_whitneyi"
"Megalurulus whitneyi","Megalurulus_whitneyi"
"Megalurus palustris","Megalurus_palustris"
"Megapodius bernsteinii","Megapodius_bernsteinii"
"Megapodius cumingii","Megapodius_cumingii"
"Megapodius decollatus","Megapodius_affinis"
"Megapodius eremita","Megapodius_eremita"
"Megapodius freycinet","Megapodius_freycinet"
"Megapodius geelvinkianus","Megapodius_geelvinkianus"
"Megapodius laperouse","Megapodius_laperouse"
"Megapodius layardi","Megapodius_layardi"
"Megapodius nicobariensis","Megapodius_nicobariensis"
"Megapodius pritchardii","Megapodius_pritchardii"
"Megapodius reinwardt","Megapodius_reinwardt"
"Megapodius tenimberensis","Megapodius_tenimberensis"
"Megarynchus pitangua","Megarynchus_pitangua"
"Megascops albogularis","Megascops_albogularis"
"Megascops asio","Megascops_asio"
"Megascops atricapilla","Megascops_atricapilla"
"Megascops barbarus","Megascops_barbarus"
"Megascops choliba","Megascops_choliba"
"Megascops clarkii","Megascops_clarkii"
"Megascops colombianus","Megascops_colombianus"
"Megascops cooperi","Megascops_cooperi"
"Megascops gilesi","Megascops_choliba"
"Megascops guatemalae","Megascops_guatemalae"
"Megascops hoyi","Megascops_hoyi"
"Megascops ingens","Megascops_ingens"
"Megascops kennicottii","Megascops_kennicottii"
"Megascops koepckeae","Megascops_koepckeae"
"Megascops marshalli","Megascops_marshalli"
"Megascops nudipes","Megascops_nudipes"
"Megascops petersoni","Megascops_petersoni"
"Megascops roboratus","Megascops_roboratus"
"Megascops sanctaecatarinae","Megascops_sanctaecatarinae"
"Megascops seductus","Megascops_seductus"
"Megascops trichopsis","Megascops_trichopsis"
"Megascops vermiculatus","Megascops_guatemalae"
"Megascops watsonii","Megascops_watsonii"
"Megastictus margaritatus","Megastictus_margaritatus"
"Megatriorchis doriae","Megatriorchis_doriae"
"Megaxenops parnaguae","Megaxenops_parnaguae"
"Megazosterops palauensis","Megazosterops_palauensis"
"Meiglyptes grammithorax","Meiglyptes_tristis"
"Meiglyptes jugularis","Meiglyptes_jugularis"
"Meiglyptes tristis","Meiglyptes_tristis"
"Meiglyptes tukki","Meiglyptes_tukki"
"Melaenornis annamarulae","Melaenornis_annamarulae"
"Melaenornis ardesiacus","Melaenornis_ardesiacus"
"Melaenornis brunneus","Dioptrornis_brunneus"
"Melaenornis chocolatinus","Dioptrornis_chocolatinus"
"Melaenornis edolioides","Melaenornis_edolioides"
"Melaenornis fischeri","Dioptrornis_fischeri"
"Melaenornis herero","Namibornis_herero"
"Melaenornis pammelaina","Melaenornis_pammelaina"
"Melaenornis semipartitus","Empidornis_semipartitus"
"Melaenornis silens","Sigelus_silens"
"Melampitta lugubris","Melampitta_lugubris"
"Melamprosops phaeosoma","Melamprosops_phaeosoma"
"Melanerpes aurifrons","Melanerpes_aurifrons"
"Melanerpes cactorum","Melanerpes_cactorum"
"Melanerpes candidus","Melanerpes_candidus"
"Melanerpes carolinus","Melanerpes_carolinus"
"Melanerpes chrysauchen","Melanerpes_chrysauchen"
"Melanerpes chrysogenys","Melanerpes_chrysogenys"
"Melanerpes cruentatus","Melanerpes_cruentatus"
"Melanerpes erythrocephalus","Melanerpes_erythrocephalus"
"Melanerpes flavifrons","Melanerpes_flavifrons"
"Melanerpes formicivorus","Melanerpes_formicivorus"
"Melanerpes herminieri","Melanerpes_herminieri"
"Melanerpes hoffmannii","Melanerpes_hoffmannii"
"Melanerpes hypopolius","Melanerpes_hypopolius"
"Melanerpes lewis","Melanerpes_lewis"
"Melanerpes portoricensis","Melanerpes_portoricensis"
"Melanerpes pucherani","Melanerpes_pucherani"
"Melanerpes pulcher","Melanerpes_pulcher"
"Melanerpes pygmaeus","Melanerpes_pygmaeus"
"Melanerpes radiolatus","Melanerpes_radiolatus"
"Melanerpes rubricapillus","Melanerpes_rubricapillus"
"Melanerpes striatus","Melanerpes_striatus"
"Melanerpes superciliaris","Melanerpes_superciliaris"
"Melanerpes uropygialis","Melanerpes_uropygialis"
"Melaniparus afer","Parus_afer"
"Melaniparus albiventris","Parus_albiventris"
"Melaniparus carpi","Parus_carpi"
"Melaniparus cinerascens","Parus_cinerascens"
"Melaniparus fasciiventer","Parus_fasciiventer"
"Melaniparus fringillinus","Parus_fringillinus"
"Melaniparus funereus","Parus_funereus"
"Melaniparus griseiventris","Parus_griseiventris"
"Melaniparus guineensis","Parus_leucomelas"
"Melaniparus leucomelas","Parus_leucomelas"
"Melaniparus leuconotus","Parus_leuconotus"
"Melaniparus niger","Parus_niger"
"Melaniparus pallidiventris","Parus_rufiventris"
"Melaniparus rufiventris","Parus_rufiventris"
"Melaniparus thruppi","Parus_thruppi"
"Melanitta americana","Melanitta_nigra"
"Melanitta deglandi","Melanitta_fusca"
"Melanitta fusca","Melanitta_fusca"
"Melanitta nigra","Melanitta_nigra"
"Melanitta perspicillata","Melanitta_perspicillata"
"Melanitta stejnegeri","Melanitta_fusca"
"Melanocharis arfakiana","Melanocharis_arfakiana"
"Melanocharis longicauda","Melanocharis_longicauda"
"Melanocharis nigra","Melanocharis_nigra"
"Melanocharis striativentris","Melanocharis_striativentris"
"Melanocharis versteri","Melanocharis_versteri"
"Melanochlora sultanea","Melanochlora_sultanea"
"Melanocorypha bimaculata","Melanocorypha_bimaculata"
"Melanocorypha calandra","Melanocorypha_calandra"
"Melanocorypha maxima","Melanocorypha_maxima"
"Melanocorypha mongolica","Melanocorypha_mongolica"
"Melanocorypha yeltoniensis","Melanocorypha_yeltoniensis"
"Melanodera melanodera","Melanodera_melanodera"
"Melanodera xanthogramma","Melanodera_xanthogramma"
"Melanodryas cucullata","Melanodryas_cucullata"
"Melanodryas vittata","Melanodryas_vittata"
"Melanopareia elegans","Melanopareia_elegans"
"Melanopareia maranonica","Melanopareia_maranonica"
"Melanopareia maximiliani","Melanopareia_maximiliani"
"Melanopareia torquata","Melanopareia_torquata"
"Melanoperdix niger","Melanoperdix_niger"
"Melanoptila glabrirostris","Melanoptila_glabrirostris"
"Melanorectes nigrescens","Pitohui_nigrescens"
"Melanospiza bicolor","Tiaris_bicolor"
"Melanospiza richardsoni","Melanospiza_richardsoni"
"Melanotis caerulescens","Melanotis_caerulescens"
"Melanotis hypoleucus","Melanotis_hypoleucus"
"Meleagris gallopavo","Meleagris_gallopavo"
"Meleagris ocellata","Meleagris_ocellata"
"Meliarchus sclateri","Melidectes_sclateri"
"Melichneutes robustus","Melichneutes_robustus"
"Melidectes belfordi","Melidectes_belfordi"
"Melidectes foersteri","Melidectes_foersteri"
"Melidectes fuscus","Melidectes_fuscus"
"Melidectes leucostephes","Melidectes_leucostephes"
"Melidectes nouhuysi","Melidectes_nouhuysi"
"Melidectes ochromelas","Melidectes_ochromelas"
"Melidectes princeps","Melidectes_princeps"
"Melidectes rufocrissalis","Melidectes_rufocrissalis"
"Melidectes torquatus","Melidectes_torquatus"
"Melidora macrorrhina","Melidora_macrorrhina"
"Melierax canorus","Melierax_canorus"
"Melierax metabates","Melierax_metabates"
"Melierax poliopterus","Melierax_poliopterus"
"Melignomon eisentrauti","Melignomon_eisentrauti"
"Melignomon zenkeri","Melignomon_zenkeri"
"Melilestes megarhynchus","Melilestes_megarhynchus"
"Meliphacator provocator","Xanthotis_provocator"
"Meliphaga aruensis","Meliphaga_aruensis"
"Meliphaga lewinii","Meliphaga_lewinii"
"Meliphaga notata","Meliphaga_notata"
"Melipotes ater","Melipotes_ater"
"Melipotes carolae","Melipotes_fumigatus"
"Melipotes fumigatus","Melipotes_fumigatus"
"Melipotes gymnops","Melipotes_gymnops"
"Melithreptus affinis","Melithreptus_affinis"
"Melithreptus albogularis","Melithreptus_albogularis"
"Melithreptus brevirostris","Melithreptus_brevirostris"
"Melithreptus chloropsis","Melithreptus_lunatus"
"Melithreptus gularis","Melithreptus_gularis"
"Melithreptus laetior","Melithreptus_gularis"
"Melithreptus lunatus","Melithreptus_lunatus"
"Melithreptus validirostris","Melithreptus_validirostris"
"Melitograis gilolensis","Melitograis_gilolensis"
"Mellisuga helenae","Mellisuga_helenae"
"Mellisuga minima","Mellisuga_minima"
"Melloria quoyi","Cracticus_quoyi"
"Melocichla mentalis","Melocichla_mentalis"
"Melopsittacus undulatus","Melopsittacus_undulatus"
"Melospiza georgiana","Melospiza_georgiana"
"Melospiza lincolnii","Melospiza_lincolnii"
"Melospiza melodia","Melospiza_melodia"
"Melozone aberti","Pipilo_aberti"
"Melozone albicollis","Pipilo_albicollis"
"Melozone biarcuata","Melozone_biarcuata"
"Melozone cabanisi","Melozone_cabanisi"
"Melozone crissalis","Pipilo_crissalis"
"Melozone fusca","Pipilo_fuscus"
"Melozone kieneri","Melozone_kieneri"
"Melozone leucotis","Melozone_leucotis"
"Melozone occipitalis","Melozone_leucotis"
"Mentocrex beankaensis",NA
"Mentocrex kioloides","Canirallus_kioloides"
"Menura alberti","Menura_alberti"
"Menura novaehollandiae","Menura_novaehollandiae"
"Merganetta armata","Merganetta_armata"
"Mergellus albellus","Mergellus_albellus"
"Mergus australis",NA
"Mergus merganser","Mergus_merganser"
"Mergus octosetaceus","Mergus_octosetaceus"
"Mergus serrator","Mergus_serrator"
"Mergus squamatus","Mergus_squamatus"
"Meropogon forsteni","Meropogon_forsteni"
"Merops albicollis","Merops_albicollis"
"Merops americanus","Merops_viridis"
"Merops apiaster","Merops_apiaster"
"Merops boehmi","Merops_boehmi"
"Merops breweri","Merops_breweri"
"Merops bullockoides","Merops_bullockoides"
"Merops bulocki","Merops_bulocki"
"Merops cyanophrys","Merops_orientalis"
"Merops gularis","Merops_gularis"
"Merops hirundineus","Merops_hirundineus"
"Merops lafresnayii","Merops_variegatus"
"Merops leschenaulti","Merops_leschenaulti"
"Merops malimbicus","Merops_malimbicus"
"Merops mentalis","Merops_muelleri"
"Merops muelleri","Merops_muelleri"
"Merops nubicoides","Merops_nubicoides"
"Merops nubicus","Merops_nubicus"
"Merops oreobates","Merops_oreobates"
"Merops orientalis","Merops_orientalis"
"Merops ornatus","Merops_ornatus"
"Merops persicus","Merops_persicus"
"Merops philippinus","Merops_philippinus"
"Merops pusillus","Merops_pusillus"
"Merops revoilii","Merops_revoilii"
"Merops superciliosus","Merops_superciliosus"
"Merops variegatus","Merops_variegatus"
"Merops viridis","Merops_viridis"
"Merops viridissimus","Merops_orientalis"
"Merulaxis ater","Merulaxis_ater"
"Merulaxis stresemanni","Merulaxis_stresemanni"
"Mesembrinibis cayennensis","Mesembrinibis_cayennensis"
"Mesitornis unicolor","Mesitornis_unicolor"
"Mesitornis variegatus","Mesitornis_variegatus"
"Metabolus godeffroyi","Monarcha_godeffroyi"
"Metabolus rugensis","Metabolus_rugensis"
"Metabolus takatsukasae","Monarcha_takatsukasae"
"Metallura aeneocauda","Metallura_aeneocauda"
"Metallura baroni","Metallura_baroni"
"Metallura eupogon","Metallura_eupogon"
"Metallura iracunda","Metallura_iracunda"
"Metallura odomae","Metallura_odomae"
"Metallura phoebe","Metallura_phoebe"
"Metallura theresiae","Metallura_theresiae"
"Metallura tyrianthina","Metallura_tyrianthina"
"Metallura williami","Metallura_williami"
"Metopidius indicus","Metopidius_indicus"
"Metopothrix aurantiaca","Metopothrix_aurantiaca"
"Metriopelia aymara","Metriopelia_aymara"
"Metriopelia ceciliae","Metriopelia_ceciliae"
"Metriopelia melanoptera","Metriopelia_melanoptera"
"Metriopelia morenoi","Metriopelia_morenoi"
"Micrastur buckleyi","Micrastur_buckleyi"
"Micrastur gilvicollis","Micrastur_gilvicollis"
"Micrastur mintoni","Micrastur_mintoni"
"Micrastur mirandollei","Micrastur_mirandollei"
"Micrastur plumbeus","Micrastur_plumbeus"
"Micrastur ruficollis","Micrastur_ruficollis"
"Micrastur semitorquatus","Micrastur_semitorquatus"
"Micrathene whitneyi","Micrathene_whitneyi"
"Microbates cinereiventris","Microbates_cinereiventris"
"Microbates collaris","Microbates_collaris"
"Microcarbo africanus","Phalacrocorax_africanus"
"Microcarbo coronatus","Phalacrocorax_coronatus"
"Microcarbo melanoleucos","Phalacrocorax_melanoleucos"
"Microcarbo niger","Phalacrocorax_niger"
"Microcarbo pygmaeus","Phalacrocorax_pygmeus"
"Microcerculus bambla","Microcerculus_bambla"
"Microcerculus marginatus","Microcerculus_marginatus"
"Microcerculus philomela","Microcerculus_philomela"
"Microcerculus ustulatus","Microcerculus_ustulatus"
"Microchera albocoronata","Microchera_albocoronata"
"Microdynamis parva","Microdynamis_parva"
"Microeca fascinans","Microeca_fascinans"
"Microeca flavigaster","Microeca_flavigaster"
"Microeca hemixantha","Microeca_hemixantha"
"Microeca tormenti","Microeca_flavigaster"
"Microgoura meeki",NA
"Microhierax caerulescens","Microhierax_caerulescens"
"Microhierax erythrogenys","Microhierax_erythrogenys"
"Microhierax fringillarius","Microhierax_fringillarius"
"Microhierax latifrons","Microhierax_latifrons"
"Microhierax melanoleucos","Microhierax_melanoleucos"
"Microligea palustris","Microligea_palustris"
"Micromacronus leytensis","Micromacronus_leytensis"
"Micromacronus sordidus","Micromacronus_sordidus"
"Micromonacha lanceolata","Micromonacha_lanceolata"
"Micronisus gabar","Melierax_gabar"
"Microparra capensis","Microparra_capensis"
"Micropsitta bruijnii","Micropsitta_bruijnii"
"Micropsitta finschii","Micropsitta_finschii"
"Micropsitta geelvinkiana","Micropsitta_geelvinkiana"
"Micropsitta keiensis","Micropsitta_keiensis"
"Micropsitta meeki","Micropsitta_meeki"
"Micropsitta pusio","Micropsitta_pusio"
"Micropternus brachyurus","Celeus_brachyurus"
"Microptilotis albilineatus","Meliphaga_albilineata"
"Microptilotis albonotatus","Meliphaga_albonotata"
"Microptilotis analogus","Meliphaga_analoga"
"Microptilotis cinereifrons","Meliphaga_gracilis"
"Microptilotis flavirictus","Meliphaga_flavirictus"
"Microptilotis fordianus","Meliphaga_albilineata"
"Microptilotis gracilis","Meliphaga_gracilis"
"Microptilotis imitatrix","Meliphaga_gracilis"
"Microptilotis mimikae","Meliphaga_mimikae"
"Microptilotis montanus","Meliphaga_montana"
"Microptilotis orientalis","Meliphaga_orientalis"
"Microptilotis reticulatus","Meliphaga_reticulata"
"Microptilotis vicina","Meliphaga_vicina"
"Micropygia schomburgkii","Micropygia_schomburgkii"
"Microrhopias quixensis","Microrhopias_quixensis"
"Microspingus alticola","Poospiza_alticola"
"Microspingus cabanisi","Poospiza_cabanisi"
"Microspingus cinereus","Poospiza_cinerea"
"Microspingus erythrophrys","Poospiza_erythrophrys"
"Microspingus lateralis","Poospiza_lateralis"
"Microspingus melanoleucus","Poospiza_melanoleuca"
"Microspingus pectoralis","Poospiza_torquata"
"Microspingus torquatus","Poospiza_torquata"
"Microspingus trifasciatus","Hemispingus_trifasciatus"
"Microstilbon burmeisteri","Microstilbon_burmeisteri"
"Microtarsus melanoleucos","Pycnonotus_melanoleucos"
"Microxenops milleri","Xenops_milleri"
"Milvago chimachima","Milvago_chimachima"
"Milvus migrans","Milvus_migrans"
"Milvus milvus","Milvus_milvus"
"Mimus dorsalis","Mimus_dorsalis"
"Mimus gilvus","Mimus_gilvus"
"Mimus graysoni","Mimus_graysoni"
"Mimus gundlachii","Mimus_gundlachii"
"Mimus longicaudatus","Mimus_longicaudatus"
"Mimus macdonaldi","Mimus_macdonaldi"
"Mimus melanotis","Mimus_melanotis"
"Mimus parvulus","Mimus_parvulus"
"Mimus patagonicus","Mimus_patagonicus"
"Mimus polyglottos","Mimus_polyglottos"
"Mimus saturninus","Mimus_saturninus"
"Mimus thenca","Mimus_thenca"
"Mimus trifasciatus","Mimus_trifasciatus"
"Mimus triurus","Mimus_triurus"
"Minla ignotincta","Minla_ignotincta"
"Mino anais","Mino_anais"
"Mino dumontii","Mino_dumontii"
"Mino kreffti","Mino_dumontii"
"Mionectes galbinus","Mionectes_olivaceus"
"Mionectes macconnelli","Mionectes_macconnelli"
"Mionectes oleagineus","Mionectes_oleagineus"
"Mionectes olivaceus","Mionectes_olivaceus"
"Mionectes roraimae","Mionectes_macconnelli"
"Mionectes rufiventris","Mionectes_rufiventris"
"Mionectes striaticollis","Mionectes_striaticollis"
"Mirafra affinis","Mirafra_affinis"
"Mirafra africana","Mirafra_africana"
"Mirafra albicauda","Mirafra_albicauda"
"Mirafra angolensis","Mirafra_angolensis"
"Mirafra apiata","Mirafra_apiata"
"Mirafra ashi","Mirafra_ashi"
"Mirafra assamica","Mirafra_assamica"
"Mirafra cheniana","Mirafra_cheniana"
"Mirafra collaris","Mirafra_collaris"
"Mirafra cordofanica","Mirafra_cordofanica"
"Mirafra erythrocephala","Mirafra_erythrocephala"
"Mirafra erythroptera","Mirafra_erythroptera"
"Mirafra fasciolata","Mirafra_apiata"
"Mirafra gilletti","Mirafra_gilletti"
"Mirafra hypermetra","Mirafra_hypermetra"
"Mirafra javanica","Mirafra_javanica"
"Mirafra microptera","Mirafra_microptera"
"Mirafra passerina","Mirafra_passerina"
"Mirafra pulpa","Mirafra_pulpa"
"Mirafra rufa","Mirafra_rufa"
"Mirafra rufocinnamomea","Mirafra_rufocinnamomea"
"Mirafra sharpii","Mirafra_africana"
"Mirafra somalica","Mirafra_somalica"
"Mirafra williamsi","Mirafra_williamsi"
"Mitrephanes olivaceus","Mitrephanes_olivaceus"
"Mitrephanes phaeocercus","Mitrephanes_phaeocercus"
"Mitrospingus cassinii","Mitrospingus_cassinii"
"Mitrospingus oleagineus","Mitrospingus_oleagineus"
"Mitu mitu","Mitu_mitu"
"Mitu salvini","Mitu_salvini"
"Mitu tomentosum","Mitu_tomentosum"
"Mitu tuberosum","Mitu_tuberosum"
"Mixornis bornensis","Macronous_bornensis"
"Mixornis flavicollis","Macronous_flavicollis"
"Mixornis gularis","Macronous_gularis"
"Mixornis kelleyi","Macronous_kelleyi"
"Mixornis prillwitzi","Macronous_flavicollis"
"Mniotilta varia","Mniotilta_varia"
"Modulatrix stictigula","Modulatrix_stictigula"
"Moho apicalis",NA
"Moho bishopi",NA
"Moho braccatus",NA
"Moho nobilis",NA
"Mohoua albicilla","Mohoua_albicilla"
"Mohoua novaeseelandiae","Mohoua_novaeseelandiae"
"Mohoua ochrocephala","Mohoua_ochrocephala"
"Molothrus aeneus","Molothrus_aeneus"
"Molothrus armenti","Molothrus_armenti"
"Molothrus ater","Molothrus_ater"
"Molothrus bonariensis","Molothrus_bonariensis"
"Molothrus oryzivorus","Molothrus_oryzivorus"
"Molothrus rufoaxillaris","Molothrus_rufoaxillaris"
"Momotus aequatorialis","Momotus_aequatorialis"
"Momotus bahamensis","Momotus_momota"
"Momotus coeruliceps","Momotus_momota"
"Momotus lessonii","Momotus_momota"
"Momotus mexicanus","Momotus_mexicanus"
"Momotus momota","Momotus_momota"
"Momotus subrufescens","Momotus_momota"
"Monachella coultasi","Monachella_muelleriana"
"Monachella muelleriana","Monachella_muelleriana"
"Monarcha castaneiventris","Monarcha_castaneiventris"
"Monarcha cinerascens","Monarcha_cinerascens"
"Monarcha frater","Monarcha_frater"
"Monarcha megarhynchus","Monarcha_castaneiventris"
"Monarcha melanopsis","Monarcha_melanopsis"
"Monarcha richardsii","Monarcha_richardsii"
"Monarcha ugiensis","Monarcha_castaneiventris"
"Monasa atra","Monasa_atra"
"Monasa flavirostris","Monasa_flavirostris"
"Monasa morphoeus","Monasa_morphoeus"
"Monasa nigrifrons","Monasa_nigrifrons"
"Monias benschi","Monias_benschi"
"Montecincla cachinnans","Strophocincla_cachinnans"
"Montecincla fairbanki","Strophocincla_fairbanki"
"Montecincla jerdoni","Strophocincla_cachinnans"
"Montecincla meridionalis","Strophocincla_cachinnans"
"Monticola angolensis","Monticola_angolensis"
"Monticola brevipes","Monticola_brevipes"
"Monticola cinclorhyncha","Monticola_cinclorhynchus"
"Monticola erythronotus","Monticola_erythronotus"
"Monticola explorator","Monticola_explorator"
"Monticola gularis","Monticola_gularis"
"Monticola imerina","Monticola_imerinus"
"Monticola rufiventris","Monticola_rufiventris"
"Monticola rufocinereus","Monticola_rufocinereus"
"Monticola rupestris","Monticola_rupestris"
"Monticola saxatilis","Monticola_saxatilis"
"Monticola semirufus","Myrmecocichla_semirufa"
"Monticola sharpei","Monticola_sharpei"
"Monticola solitarius","Monticola_solitarius"
"Montifringilla adamsi","Montifringilla_adamsi"
"Montifringilla henrici","Montifringilla_nivalis"
"Montifringilla nivalis","Montifringilla_nivalis"
"Morococcyx erythropygus","Morococcyx_erythropygus"
"Morphnarchus princeps","Leucopternis_princeps"
"Morphnus guianensis","Morphnus_guianensis"
"Morus bassanus","Morus_bassanus"
"Morus capensis","Morus_capensis"
"Morus serrator","Morus_serrator"
"Motacilla aguimp","Motacilla_aguimp"
"Motacilla alba","Motacilla_alba"
"Motacilla capensis","Motacilla_capensis"
"Motacilla cinerea","Motacilla_cinerea"
"Motacilla citreola","Motacilla_citreola"
"Motacilla clara","Motacilla_clara"
"Motacilla flava","Motacilla_flava"
"Motacilla flaviventris","Motacilla_flaviventris"
"Motacilla grandis","Motacilla_grandis"
"Motacilla maderaspatensis","Motacilla_madaraspatensis"
"Motacilla samveasnae","Motacilla_samveasnae"
"Motacilla tschutschensis","Motacilla_flava"
"Moupinia poecilotis","Chrysomma_poecilotis"
"Mulleripicus fuliginosus","Mulleripicus_funebris"
"Mulleripicus fulvus","Mulleripicus_fulvus"
