"Jetz_Name","Body_mass","Latitude_mean","Beak"
"Anas_rubripes",1240.96,49.85,59.5332642313577
"Anas_sparsa",981.49,-9.17,48.6096304223984
"Anas_superciliosa",882.76,-19.96,57.3398673103657
"Anas_undulata",1008,-10.15,52.8648348831222
"Anas_wyvilliana",843.42,21.36,47.6555080606602
"Anastomus_lamelligerus",1081,-1.35,177.859429761302
"Anastomus_oscitans",1120,18.89,156.904644265885
"Ancistrops_strigilatus",35.9,-5.95,23.4890790321362
"Andigena_cucullata",311.76,-15.83,73.2338645316847
"Andigena_hypoglauca",312.83,-5.14,90.8897818562012
"Andigena_laminirostris",311,-0.46,89.6112117141245
"Andigena_nigrirostris",350,3.48,88.819113309853
"Androdon_aequatorialis",7.3,4.21,39.7856565784756
"Andropadus_importunus",27.4,-16.23,18.4535525232593
"Androphobus_viridis",41,-3.97,15.4190107858367
"Anhima_cornuta",3150,-6.65,44.6329969540947
"Anhinga_anhinga",1235,-3.82,85.4403834109345
"Anhinga_melanogaster",1480.06,2.29,88.1450106576737
"Anhinga_novaehollandiae",1480.06,-24.55,86.8351154980715
"Anhinga_rufa",1480.06,32.06,87.0359227510596
"Anisognathus_somptuosus",44.5,-3.9,13.2986995601114
"Anisognathus_igniventris",34,-6.07,13.2134892130945
"Anisognathus_lacrymosus",31,-0.78,15.0754357837728
"Anisognathus_melanogenys",41,10.78,18.2913249779753
"Anisognathus_notabilis",39,1.32,22.142219594866
"Anodorhynchus_hyacinthinus",1331,-10.9,98.54349757093
"Anodorhynchus_leari",939.99,-9.88,67.5201263390016
"Anomalospiza_imberbis",20.53,-7.66,12.559552270798
"Anopetia_gounellei",3,-9.62,25.3822889119239
"Anorrhinus_austeni",1079.5,NA,126.581740935659
"Anorrhinus_galeritus",1172,1.58,133.822404524585
"Anorrhinus_tickelli",792.64,19.97,121.333106899964
"Procelsterna_albivitta",72.2,NA,30.4743649990764
"Procelsterna_cerulea",53,-9.3,27.234997259086
"Anous_minutus",112.44,-7.1,48.9660734152887
"Anous_stolidus",177.77,-5.18,45.8316697303019
"Anous_tenuirostris",112,-28.34,46.6415036701038
"Anser_albifrons",2506.39,68.13,48.9498031531516
"Anser_anser",3302.41,51.12,60.8829385149758
"Anser_brachyrhynchus",2642.04,71.56,49.3649731049463
"Chen_caerulescens",2636.15,70.42,62.1269172667582
"Chen_canagica",2136.49,64.97,42.6950117744785
"Anser_cygnoides",3511.94,48.76,93.0043813813496
"Anser_erythropus",1755.5,68.42,41.2104950953796
"Anser_fabalis",2754.73,58.32,72.5688821889313
"Anser_indicus",2212.55,39.58,49.4856697089467
"Chen_rossii",1635.99,61.91,37.6881734273396
"Anseranas_semipalmata",2393.4,-21.95,86.0990428581321
"Ficedula_monileger",11,21.63,11.1957481341437
"Ficedula_solitaris",17.68,5.43,13.5755277940072
"Nectarinia_violacea",9.38,-33.36,23.5165339660309
"Anthocephala_floriceps",4.24,5.88,19.7260717572644
"Anthochaera_carunculata",106.07,-32.34,29.9718849045837
"Anthochaera_chrysoptera",67.8,-34.4,29.2017066411674
"Anthochaera_lunulata",61.8,-26.64,31.638875811493
"Anthochaera_paradoxa",143.74,-41.57,31.5015113928821
"Xanthomyza_phrygia",39.99,-32.1,22.8486477478519
"Anthornis_melanura",26.91,-41.59,15.1467321121095
"Anthoscopus_caroli",6.9,-13.95,8.73349060656689
"Anthoscopus_flavifrons",7.05,2.97,10.2390726496242
"Anthoscopus_minutus",6.6,-24.81,8.32102249516919
"Anthoscopus_musculus",5.2,3.94,7.99338021640161
"Anthoscopus_parvulus",5.8,10.76,8.78347471703271
"Anthoscopus_punctifrons",7,14.69,9.53996656708047
"Anthracoceros_albirostris",892.89,12.27,160.136419565044
"Anthracoceros_coronatus",806.72,17.28,202.774980990408
"Anthracoceros_malayanus",1050,1.02,150.327080776038
"Anthracoceros_marchei",750,10.21,142.762425480783
"Anthracoceros_montani",714.56,5.53,127.356492685713
"Anthracothorax_dominicus",5.77,18.71,27.3138643187122
"Anthracothorax_mango",8.3,18.38,28.2436064966954
"Anthracothorax_nigricollis",7,-8.13,25.5959305140689
"Anthracothorax_prevostii",6.4,15.03,25.3332807439512
"Anthracothorax_veraguensis",7,NA,27.7700702822283
"Anthracothorax_viridigula",7.5,2.12,31.8103605481964
"Anthracothorax_viridis",6.6,18.46,25.9517912644893
"Anthreptes_anchietae",8,-11.72,17.0341364361811
"Anthreptes_aurantium",9.57,0.32,17.8813579406068
"Anthreptes_gabonicus",9.57,5.5,15.0125967045594
"Anthreptes_malacensis",11.33,4.9,18.418010644475
"Anthreptes_longuemarei",11.44,-1.93,18.169378556544
"Anthreptes_neglectus",11.83,-8.17,19.5811695292164
"Anthreptes_orientalis",10.3,2.69,18.6421896611803
"Anthreptes_rectirostris",10.57,1.18,15.0084801169112
"Anthreptes_reichenowi",7.32,-14.4,16.0966634392738
"Anthreptes_rhodolaemus",13.1,1.77,17.9314935834296
"Anthreptes_rubritorques",10.7,-6.65,14.4128903761972
"Nectarinia_seimundi",6.58,0.96,16.2463110888749
"Anthreptes_simplex",8.93,1.66,15.6012736885974
"Grus_paradisea",4540.62,-28.73,100.707049348671
"Grus_virgo",2417,46.29,69.573959070323
"Anthus_antarcticus",36.1,-54.47,16.0761766414158
"Anthus_berthelotii",15.86,29.55,14.0870646029765
"Anthus_bogotensis",25.1,-7.59,13.8013564324975
"Anthus_brachyurus",15.3,-9.97,12.534047927428
"Anthus_caffer",16.8,-15.96,12.8274922315497
"Anthus_campestris",23,44.77,16.2893883341217
"Anthus_cervinus",20.9,67.22,14.2165310602317
"Anthus_chacoensis",21.83,-30.92,13.8874020348303
"Anthus_richardi",32.17,46.34,16.8838124915997
"Anthus_correndera",20.9,-33.4,14.2986439665539
"Anthus_crenatus",30.7,-30.12,20.1740111705698
"Anthus_furcatus",20.06,-29.52,13.6049931026995
"Anthus_godlewskii",25.34,48.15,15.0811916889083
"Anthus_gustavi",19.8,65.54,15.3102467076462
"Anthus_gutturalis",36.3,-5.85,17.7809071996268
"Anthus_hellmayri",18.61,-30.31,14.9747904405929
"Anthus_hodgsoni",21.3,49.71,14.2689387595335
"Anthus_hoeschi",27,-29.53,16.5951086303685
"Anthus_leucophrys",24.98,-0.66,16.556057481304
"Anthus_lineiventris",35,-15.36,18.448387003094
"Anthus_lutescens",12.6,-15.23,13.2472925700154
"Anthus_melindae",22.5,0.14,15.8568173009958
"Anthus_nattereri",19.5,-26.4,12.0819705465304
"Anthus_nilghiriensis",22.03,10.76,15.3402830083389
"Anthus_novaeseelandiae",24.07,-26.71,15.3242947288289
"Anthus_similis",25.3,8.76,15.6981284957379
"Anthus_pallidiventris",22.03,-2.55,17.2334282142537
"Anthus_petrosus",22.4,57.76,17.2148021712136
"Anthus_pratensis",18.4,57.96,13.9906976069955
"Anthus_roseatus",20.61,33.75,13.3009269840159
"Anthus_rubescens",20.68,59.84,14.6191244031712
"Anthus_rufulus",20.44,13.92,15.1179371924922
"Anthus_sokokensis",15,-5.18,13.8022161117289
"Anthus_spinoletta",23.9,50.22,16.8456971405873
"Anthus_spragueii",25.5,50.24,14.4614044299854
"Anthus_sylvanus",31,28.02,15.7384680837726
"Anthus_trivialis",23.33,53.51,15.4478615766886
"Anthus_vaalensis",27,-17.78,16.7596151398215
"Grus_antigone",5916.22,12.7,175.895009006606
"Grus_canadensis",4296.22,58.29,123.17136226964
"Grus_rubicunda",6222.82,-21.97,162.189784611808
"Grus_vipio",4662.99,48.97,151.836818780284
"Antilophia_bokermanni",19.8,NA,11.4984317976423
"Antilophia_galeata",21.48,-16.37,13.7816466531623
"Caprimulgus_vociferus",53.3,37.83,21.1423453704454
"Caprimulgus_badius",59.8,19.77,25.1512121513486
"Caprimulgus_carolinensis",109,34.27,15.066521783974
"Caprimulgus_cubanensis",63.5,20.41,25.4693387071602
"Caprimulgus_ekmani",57.51,NA,23.8378182455432
"Caprimulgus_noctitherus",36.1,18.06,16.5155170238577
"Caprimulgus_ridgwayi",48,22.66,20.6669221919961
"Caprimulgus_rufus",94.2,-12.24,26.4145817077253
"Caprimulgus_salvini",56,23.31,21.5805862711743
"Caprimulgus_saturatus",52,9.5,16.142983408086
"Caprimulgus_sericocaudatus",83,-18.3,23.0074669451918
"Curaeus_forbesi",90,-11.17,25.4829184149819
"Anumbius_annumbi",41.5,-28.31,19.4009179901332
"Anurophasis_monorthonyx",401,-4.49,21.4468202662654
"Apalharpactes_mackloti",118,NA,17.9505562577862
"Apalharpactes_reinwardtii",72.82,-2.47,18.9077900475225
"Apalis_alticola",12.1,-9.99,13.4605242303852
"Apalis_argentea",9.3,-4.07,14.3211375604384
"Apalis_bamendae",9.16,6.38,13.1643727806397
"Apalis_binotata",8.2,0.6,12.4186540293265
"Apalis_chapini",8.8,-9.6,13.1226652728859
"Apalis_chariessa",9.16,-9.18,11.6760019156616
"Apalis_chirindensis",8.6,-18.8,11.8235215250403
"Apalis_cinerea",9.88,-0.62,13.0934542208649
"Apalis_flavida",8.19,-5.69,14.3841239210281
"Apalis_flavigularis",11.08,NA,14.5909999964759
"Apalis_fuscigularis",11,NA,13.8055742475165
"Apalis_goslingi",9.16,0.77,12.6563367767725
"Apalis_jacksoni",8.7,0.79,11.893273093462
"Apalis_porphyrolaema",8.39,-0.71,12.4901401069481
"Apalis_karamojae",9.2,-0.88,14.2944950278848
"Apalis_lynesi",11.4,NA,14.5024185391143
"Apalis_melanocephala",8.8,-8.99,14.0454280233011
"Apalis_nigriceps",8.4,4.1,10.6805096672382
"Apalis_personata",11,-1.99,14.0447116464376
"Apalis_ruddi",9.69,-23.67,9.8760190915782
"Apalis_rufogularis",8.34,-0.39,14.1644775835099
"Apalis_sharpii",8.69,6.84,12.9911154107768
"Apalis_thoracica",11.08,-19.56,14.9987392442184
"Apaloderma_aequatoriale",58.02,1.62,18.9137412795331
"Apaloderma_narina",67.69,-4.05,20.0759382086247
"Apaloderma_vittatum",55,-2.86,17.111183286473
"Apalopteron_familiare",15,26.64,17.2052525056843
"Aphanotriccus_audax",11.22,8.61,13.7798812840134
"Aphanotriccus_capitalis",11.8,11.19,12.6911180471051
"Aphantochroa_cirrochloris",7.7,-20.16,24.7051893668958
"Aphelocephala_leucopsis",12.31,-29.14,10.7518325985502
"Aphelocephala_nigricincta",10.4,-25.43,9.66886102375388
"Aphelocephala_pectoralis",9,-28.59,9.17205112520605
"Aphelocoma_californica",85.74,33.31,32.5848011627775
"Aphelocoma_coerulescens",77.12,28.09,28.590249279689
"Aphelocoma_ultramarina",113.33,25.67,33.2858556561335
"Aphelocoma_unicolor",124,16.9,33.050279981181
"Aphrastura_masafuerae",12.2,-34.07,16.1676775096338
"Aphrastura_spinicauda",11.5,-45.49,13.254051617058
"Lugensa_brevirostris",357,-45.83,28.0058120252099
"Aplonis_atrifusca",146,-13.98,35.5825471362099
"Aplonis_brunneicapillus",66.65,-7.59,25.6279030568285
"Aplonis_cantoroides",55.73,-5.62,23.7494503764754
"Aplonis_cinerascens",82.9,-21.27,26.9112075725105
"Aplonis_crassa",59,-7.58,21.0319949277211
"Aplonis_dichroa",84,-10.65,26.3075013114287
"Aplonis_feadensis",72,-4.37,25.7013837664388
"Aplonis_grandis",134,-11.21,27.6591568174344
"Aplonis_insularis",69.88,-11.8,22.8680659417063
"Aplonis_magna",68.66,-0.95,26.5957157113473
"Aplonis_metallica",56.49,-6.6,23.0193894051877
"Aplonis_minor",42,-4.01,19.6858930319827
"Aplonis_mysolensis",68.66,-3.64,25.8862896536943
"Aplonis_mystacea",68.66,-5.68,17.9418135268614
"Aplonis_opaca",83.4,7.88,27.6090588415826
"Aplonis_panayensis",56.2,4.8,21.7759222391248
"Aplonis_pelzelni",47,7.2,24.3202640449667
"Aplonis_santovestris",68.66,-15.3,21.3275586058851
"Aplonis_striata",54.2,-21.15,19.8704923638236
"Aplonis_tabuensis",62.5,-16.41,20.2111501292326
"Aplonis_zelandica",68.66,-14.87,23.2769815996829
"Aplopelia_larvata",155,-6.03,21.4022112274664
"Myrmeciza_disjuncta",15,2.11,18.4881381146889
"Aprosmictus_erythropterus",136,-20.9,23.0942471578531
"Aprosmictus_jonquillaceus",119,-9.14,24.9965421267319
"Aptenodytes_forsteri",33569.33,-69.81,94.0195752988104
"Aptenodytes_patagonicus",11731.07,-50.84,105.327764543593
"Apteryx_australis",2320.51,-40.26,125.917558981882
"Apteryx_haastii",2022.68,-41.51,139.239641421299
"Apteryx_mantelli",2320.51,NA,140.871465126099
"Apteryx_owenii",1238.29,-38.2,85.0253090923093
"Apus_acuticauda",35.46,25.57,13.2438587013166
"Apus_affinis",22.57,5.24,8.15457419946604
"Apus_alexandri",35.46,16.15,8.26961795967072
"Apus_apus",37.6,47.06,10.657528301049
"Apus_balstoni",42.8,-18.55,11.4634232879616
"Apus_barbatus",42.8,-19.24,12.1256279232446
"Apus_batesi",35.46,3.27,8.20090625598095
"Apus_berliozi",38.2,7.1,11.2149082432501
"Apus_bradfieldi",42.4,-20.4,11.8321734671723
"Apus_caffer",22.1,-2.67,8.66575673298165
"Apus_horus",27.45,-12.74,9.78855196005665
"Apus_niansae",32.5,7.25,9.17908299686387
"Apus_nipalensis",29.82,14.81,9.33193865487538
"Apus_pacificus",39.43,45.21,7.78533963403851
"Apus_pallidus",41.9,32.63,11.7769153934903
"Apus_sladeniae",42.8,NA,13.2728601160964
"Apus_unicolor",22.5,29.95,9.57523817573674
"Aquila_adalberti",2958.03,38.89,61.0655854445882
"Aquila_africanus",1047,2.34,39.437248229282
"Aquila_audax",3449.86,-25.65,60.160655570166
"Aquila_chrysaetos",4247.97,49.25,56.2878768646624
"Aquila_fasciatus",1936.49,27.26,45.5574245103169
"Aquila_gurneyi",3059.99,-4.77,55.8670935877599
"Aquila_heliaca",3125.21,48.9,59.1823695541881
"Aquila_nipalensis",2714.33,45.6,54.0711332568768
"Aquila_rapax",2236.06,14,54.0528484339993
"Hieraaetus_spilogaster",1466.17,-3.64,44.0861003815178
"Aquila_verreauxii",4195,-8.49,58.1146393137984
"Ara_ambiguus",1300,7.94,75.0977952559423
"Ara_ararauna",1125,-5.92,65.728812087175
"Ara_chloropterus",1214,-4.96,77.1722109542787
"Ara_glaucogularis",783.99,-14.05,60.0950052587353
"Ara_macao",1015,-2.54,67.4757944153156
"Ara_militaris",1134,5.96,57.9420442840457
"Ara_rubrogenys",468,-18.54,50.4946714751609
"Ara_severus",343,-3.64,39.9771419295799
"Arachnothera_affinis",26.4,0.95,40.8373650536686
"Arachnothera_chrysogenys",23.2,0.52,43.0899987156931
"Arachnothera_clarae",30.1,11.99,41.687163775973
"Arachnothera_crassirostris",16,1.54,33.7328634841515
"Arachnothera_longirostra",12.46,10.6,NA
"Arachnothera_flavigaster",38.4,1.65,40.6555626852903
"Hypogramma_hypogrammicum",11.42,8.32,21.9028970511399
"Arachnothera_juliae",25.37,4.16,46.6343872656059
"Arachnothera_magna",30.7,20.74,46.3024666781033
"Arachnothera_robusta",25.37,0.25,58.6444971394446
"Aramides_cajanea",397,-7.09,NA
"Aramides_axillaris",292,11.97,40.5897392479237
"Aramides_calopterus",431.33,-5.62,46.9686938646249
"Aramides_mangle",183,-9.93,40.6116634833645
"Aramides_saracura",540,-24.91,59.2909686725438
"Aramides_wolfi",454,1.4,53.8376021883955
"Aramides_ypecaha",700.07,-26.15,77.3674143212754
"Aramidopsis_plateni",191,-1.97,49.8208230556454
"Aramus_guarauna",1080,-7.57,55.2675196669996
"Aratinga_auricapillus",130,-18.58,29.2177299583592
"Aratinga_jandaya",89.4,-6.75,27.9992244320307
"Aratinga_solstitialis",119.62,0.47,24.570049734111
"Nandayus_nenday",128,-22.36,26.1482439079322
"Aratinga_weddellii",108,-8.13,23.2974042024055
"Arborophila_ardens",266.64,19.08,21.8811411840376
"Arborophila_atrogularis",237.31,23.5,21.0528167052511
"Arborophila_brunneopectus",291.47,18.7,22.771466411449
"Arborophila_cambodiana",285.87,11.87,23.3960205025001
"Arborophila_campbelli",336,NA,21.7525542166885
"Arborophila_charltonii",269.25,4.62,22.1711428384781
"Arborophila_chloropus",250,15.35,20.9005837846547
"Arborophila_crudigularis",256.77,23.73,23.8978173417505
"Arborophila_davidi",241,11.52,22.403378992066
"Arborophila_gingica",253,25.04,22.0782654110976
"Arborophila_hyperythra",270,0.52,22.2645805463195
"Arborophila_javanica",272,-7.38,24.3156665839292
"Arborophila_mandellii",268,28.32,22.5611836732756
"Arborophila_orientalis",336,0.44,22.6898082556669
"Arborophila_rolli",336,NA,23.8455984632019
"Arborophila_rubrirostris",225.35,-0.13,22.2724244585261
"Arborophila_rufipectus",400.11,28.01,20.8026713702828
"Arborophila_rufogularis",344.46,23.1,22.0704917787872
"Arborophila_sumatrana",336,NA,23.222378975898
"Arborophila_torqueola",344.46,28.62,20.6989118243419
"Modulatrix_orostruthus",32.7,-9.81,19.0310967464
"Archboldia_papuensis",177.6,-5.68,33.5166040282696
"Archilochus_alexandri",3.39,36.49,22.0876003124285
"Archilochus_colubris",3.09,41.53,19.3519066582891
"Casmerodius_albus",871.33,8.56,126.183223602047
"Mesophoyx_intermedia",458.83,2.31,77.2066071871163
"Ardea_cinerea",1443,24.54,138.83417328194
"Ardea_cocoi",1752.44,-11.88,147.347781226998
"Ardea_goliath",4468,1.12,199.19849494303
"Ardea_herodias",2523.41,40.85,143.803238716222
"Ardea_humbloti",1649.86,-18.81,144.654569811188
"Ardea_insignis",1649.86,26.35,160.650466960473
"Ardea_melanocephala",1060,-1.43,103.4247681778
"Ardea_pacifica",881,-25.13,88.6034706683569
"Ardea_purpurea",1064.48,13.5,125.830079313476
"Ardea_sumatrana",2024,-1.77,173.030650995299
"Puffinus_bulleri",406.99,-38.14,40.873991727829
"Puffinus_carneipes",609,-37.86,48.2163385332394
"Puffinus_creatopus",743.99,-34.83,48.1786659252141
"Puffinus_gravis",848.99,-31.51,54.2983619987257
"Puffinus_griseus",787,-41.03,47.613378548326
"Puffinus_pacificus",388,-11.8,41.0946361306869
"Puffinus_tenuirostris",559,-34.3,36.8864889763314
"Ardeola_bacchus",304.89,30.71,72.65983916061
"Ardeola_grayii",253,22.3,72.1026560376771
"Ardeola_idae",266,-18.76,68.698920439288
"Ardeola_ralloides",287,31.86,72.9276976411622
"Ardeola_rufiventris",266,-13.39,66.675005560182
"Ardeola_speciosa",266,0.36,68.610739957355
"Ardeotis_arabs",5943.48,14.07,87.8355952071492
"Ardeotis_australis",4182.35,-23.05,78.9153266786132
"Ardeotis_kori",7994.16,-15.16,112.662064731397
"Ardeotis_nigriceps",7235.31,22.08,88.9898873057999
"Arenaria_interpres",135.98,70.03,25.9214743517339
"Arenaria_melanocephala",126.21,61.41,25.7924674611706
"Argusianus_argus",1959.93,1.5,41.1777649266252
"Turdoides_altirostris",33,32.1,20.6955283343792
"Turdoides_aylmeri",35.3,3.58,18.8193470885735
"Turdoides_caudata",39.15,24.51,19.2549556650987
"Turdoides_earlei",47,25.77,21.4313819529042
"Turdoides_fulva",61.39,21.71,23.3238553036004
"Turdoides_malcolmi",75.7,21.46,21.67209622165
"Turdoides_rubiginosa",40.6,2.21,19.5745263674296
"Turdoides_squamiceps",72.88,22,25.3722963300943
"Turdoides_subrufa",66.67,13.36,20.1180428721234
"Andropadus_nigriceps",32.8,-9.08,17.7643660613056
"Andropadus_masukuensis",26.8,-7.44,15.2681851231656
"Andropadus_milanjensis",37.38,-16.63,21.1794699543249
"Andropadus_montanus",32.6,5.82,16.8251861946937
"Andropadus_tephrolaemus",38.3,1.4,17.4421247286815
"Arremon_abeillei",25.9,-4.1,16.7606036453973
"Arremon_torquatus",41.96,-5.14,18.10472496224
"Arremon_aurantiirostris",34.5,6.12,15.684236296006
"Arremon_taciturnus",24.8,-6.39,NA
"Arremon_brunneinucha",43.97,5.64,18.9049127978816
"Arremon_castaneiceps",36.9,-0.7,20.6734303481691
"Arremon_crassirostris",38.71,9.16,15.6150045483653
"Arremon_flavirostris",26.13,-20.43,13.8139078860544
"Arremon_franciscanus",24.9,NA,16.2836813656613
"Arremon_schlegeli",27.7,10.05,16.7184847468566
"Arremon_semitorquatus",28.08,NA,15.0663099410012
"Arremon_virenticeps",41,21.32,18.2584328370285
"Arremonops_chloronotus",27.4,17.64,16.1152513683657
"Arremonops_conirostris",35.89,6.9,16.5546763882289
"Arremonops_rufivirgatus",22.43,19.68,15.2263152217027
"Arremonops_tocuyensis",29.36,11.28,15.3975283705668
"Arses_insularis",19.3,-4.35,15.1948022529017
"Arses_kaupi",13.5,-17.51,13.5784518681075
"Arses_telescophthalmus",15.26,-8.49,14.6367595412303
"Artamella_viridis",48.8,-19.01,24.6452697550412
"Artamus_cinereus",35.6,-24.61,21.8160234700441
"Artamus_cyanopterus",34.6,-30.76,18.1083068339115
"Artamus_fuscus",39.8,19.9,21.2485396616124
"Artamus_insignis",51.3,-4.76,29.2630394331999
"Artamus_leucorynchus",41.69,-12.11,20.746396322133
"Artamus_maximus",58.2,-5.39,25.7295030196067
"Artamus_mentalis",41.9,-17.27,24.2173717630953
"Artamus_minor",16,-22.79,13.4472506255433
"Artamus_monachus",43.61,-2.09,29.4043359714599
"Artamus_personatus",34.6,-25.4,22.8676946458725
"Artamus_superciliosus",35.5,-25.75,22.1616658316017
"Amphispiza_belli",16.99,38.94,10.7635333859982
"Artisornis_metopias",8.4,-8.45,14.2438924076721
"Artisornis_moreaui",9.16,-7.92,17.6127331041265
"Acrocephalus_aedon",22.4,50.4,17.6574572889227
"Arundinicola_leucocephala",13.8,-8.03,16.6815963055119
"Cairina_scutulata",2937.39,12.24,65.4335486957133
"Tiaris_fuliginosus",13.3,-13.45,12.1056410545576
"Tiaris_obscurus",11.2,-10.04,10.5079022108387
"Ashbyia_lovensis",17.5,-26.88,13.4380319199525
"Asio_abyssinicus",407,9.33,35.103861358529
"Asio_capensis",334,-8.54,28.1360695968848
"Pseudoscops_clamator",443.28,-11.55,32.9836582602212
"Asio_flammeus",322.61,42.37,27.1624570492543
"Asio_madagascariensis",407,-19.01,33.9666778733023
"Asio_otus",296.57,49.01,27.7869594593289
"Asio_stygius",565,-6.89,42.0303204575686
"Aspatha_gularis",62.7,15.44,30.8711041484065
"Asthenes_anthoides",22.3,-48.25,15.7286813164836
"Asthenes_arequipae",20,NA,12.4794511669261
"Schizoeaca_vilcabambae",20.2,-12.58,NA
"Asthenes_baeri",17.8,-31.24,12.7470455865655
"Asthenes_berlepschi",19,-15.85,16.789782712562
"Schizoeaca_coryi",16.8,8.58,14.8616466916073
"Asthenes_dorbignyi",15.9,-17.58,14.5656026812661
"Asthenes_flammulata",22.5,-2.43,16.3620638976269
